"","Surface","obj.func_LL","k","AIC","AICc","R2m","R2c","LL","DeltaAIC","DeltaAICc","DeltaLL","Feature1","Feature2","Feature3","Feature4","Feature5","dunearea","Feature6","Feature7"
"278","opend.water.urban",-14611.4800466791,5,29233.2976699057,29233.7592083672,2.55746050100144e-05,0.612865943762899,-14611.6488349528,7.65475964600046,8.08644736119822,1.39067350600089,3.36647435845771,1,2500,37.4591186993712,NA,"teryde",NA,NA
"279","fixed.scrub.beach",-14611.3092673223,5,29232.8550535598,29233.3165920214,0.000104461758806667,0.613109616537049,-14611.4275267799,7.21214330010116,7.64383101540079,1.16936533310036,1,54.6274809491729,118.237831980323,2500,NA,"teryde",NA,NA
"280","fixed.scrub.agric",-14611.2803160615,5,29232.6182963827,29233.0798348443,0.000116514785399288,0.613063553873519,-14611.3091481914,6.97538612300195,7.40707383829795,1.05098674459987,1,24.5508678526917,63.8794392603104,2500,NA,"teryde",NA,NA
"281","fixed.scrub.water",-14611.2860315477,5,29232.6645559435,29233.126094405,0.000103771790335316,0.613060745384389,-14611.3322779718,7.02164568379885,7.45333339900026,1.07411652500014,1,25.5275281055269,45.9063737532178,2500,NA,"teryde",NA,NA
"282","fixed.scrub.urban",-14611.3019599895,5,29232.6039899901,29233.0655284516,0.000141899230094528,0.61301500049349,-14611.301994995,6.96107973040125,7.39276744559902,1.04383354819947,1,167.972792562061,2500,147.073455021924,NA,"teryde",NA,NA
"283","fixed.beach.agric",-14611.3902219033,5,29232.8265885212,29233.2881269827,4.71483479349346e-05,0.612861225154185,-14611.4132942606,7.18367826149915,7.61536597670056,1.15513281379936,1,3.38188763307244,2500,1949.04177845785,NA,"teryde",NA,NA
"284","fixed.beach.water",-14611.4441919742,5,29232.8917529785,29233.3532914401,4.26129416692316e-05,0.612849914636569,-14611.4458764893,7.24884271880001,7.68053043409964,1.18771504250071,1,1.24223811104412,2500,97.1346236643249,NA,"teryde",NA,NA
"285","fixed.beach.urban",-14611.4227737582,5,29232.8863691883,29233.3479076499,4.45378246519041e-05,0.612858869284411,-14611.4431845942,7.24345892860219,7.67514664389819,1.18502314739999,1,2.70372237281163,2500,2.27969067302638,NA,"teryde",NA,NA
"286","fixed.agric.water",-14611.3843692226,5,29232.7988853118,29233.2604237733,4.87192405003593e-05,0.612856701855985,-14611.3994426559,7.15597505210098,7.58766276729875,1.14128120910027,1,2.51961361175927,1089.39941217886,2500,NA,"teryde",NA,NA
"287","fixed.agric.urban",-14611.420909805,5,29232.9255164495,29233.387054911,4.18413868727896e-05,0.612865016099694,-14611.4627582248,7.2826061898013,7.71429390499907,1.20459677799954,1,4.43605071251841,2500,1.43382530649797,NA,"teryde",NA,NA
"288","fixed.water.urban",-14611.4360546604,5,29232.8856746088,29233.3472130703,4.45607273760294e-05,0.612858796793836,-14611.4428373044,7.24276434909916,7.67445206430057,1.18467585759936,1,2.69682048855293,2500,2.2503949719071,NA,"teryde",NA,NA
"289","scrub.beach.agric",-14611.2817697488,5,29232.5802390514,29233.0417775129,7.37394138871346e-05,0.612857034432821,-14611.2901195257,6.93732879170057,7.36901650689833,1.03195807890006,1,23.4919109275202,2024.07980047399,2500,NA,"teryde",NA,NA
"290","scrub.beach.water",-14611.3536387142,5,29232.7075557351,29233.1690941966,5.92852396537687e-05,0.612855598853965,-14611.3537778675,7.06464547540236,7.49633319060013,1.09561642070003,1,11.1253982086487,982.437557540961,2500,NA,"teryde",NA,NA
"291","scrub.beach.urban",-14611.6369689973,5,29233.2739379945,29233.7354764561,7.2167656951448e-05,0.613012386241436,-14611.6369689973,7.63102773480205,8.06271545009804,1.37880755049991,2.23480223613751,2500,1,144.083789052007,NA,"teryde",NA,NA
"292","scrub.agric.water",-14611.2909512751,5,29232.5885309931,29233.0500694547,7.11493790233477e-05,0.612852466196349,-14611.2942654966,6.94562073340057,7.37730844870021,1.03610404979918,1,18.7775153302969,2500,1660.03952524102,NA,"teryde",NA,NA
"293","scrub.agric.urban",-14611.3042004441,5,29232.608243312,29233.0697817735,0.000173395492006927,0.613110695415387,-14611.304121656,6.96533305229968,7.39702076750109,1.04596020919962,1,2500,1259.18871739991,163.041597932131,NA,"teryde",NA,NA
"294","scrub.water.urban",-14611.6348653124,5,29233.2755981328,29233.7371365943,6.7648152811128e-05,0.613022600794841,-14611.6377990664,7.63268787310153,8.0643755882993,1.37963761960054,1,2500,152.185803065564,186.411031029414,NA,"teryde",NA,NA
"295","beach.agric.water",-14611.4510142396,5,29232.9020284791,29233.3635669406,4.19081439418381e-05,0.612842086611637,-14611.4510142396,7.25911821940099,7.69080593459876,1.19285279279939,0.999999999999545,2083.07571719187,2323.99284603436,2500,NA,"teryde",NA,NA
"296","beach.agric.urban",-14611.3433936746,5,29232.7349412655,29233.1964797271,4.83266876125606e-05,0.612921945320821,-14611.3674706328,7.09203100579907,7.5237187210987,1.10930918600025,1.88468257522754,2500,1968.25003020958,1,NA,"teryde",NA,NA
"297","beach.water.urban",-14611.3411017218,5,29232.831284151,29233.2928226125,4.28272648734369e-05,0.612956885300721,-14611.4156420755,7.18837389130204,7.6200616064998,1.1574806287008,2.27568617673251,1552.38264789086,2500,1,NA,"teryde",NA,NA
"298","agric.water.urban",-14611.3432042151,5,29232.691112234,29233.1526506955,5.07506388928742e-05,0.612910152486356,-14611.345556117,7.04820197429945,7.47988968950085,1.0873946701995,1.78626724971082,2500,1709.03024500118,1,NA,"teryde",NA,NA
"299","opend.fixed.scrub.beach",-14611.3040795152,6,29234.9196912849,29235.5708540756,8.64230300589437e-05,0.613131897484152,-14611.4598456425,9.27678102520076,9.89809306959796,1.20168419569927,1,2.58581577302584,52.430199702419,117.610052319758,2500,"teryde",NA,NA
"300","opend.fixed.scrub.agric",-14611.4653180178,6,29234.9395814609,29235.5907442516,0.000109913367542181,0.613165715374522,-14611.4697907305,9.29667120120212,9.91798324559932,1.21162928369995,1,2.13079615199786,1509.65559547157,2500,2322.67715634294,"teryde",NA,NA
"301","opend.fixed.scrub.water",-14611.2467110779,6,29235.0871074704,29235.7382702611,7.19232634873851e-05,0.613141149485876,-14611.5435537352,9.44419721070153,10.0655092550987,1.28539228840054,1,4.87296975972959,107.27926696059,205.263042696569,2500,"teryde",NA,NA
"302","opend.fixed.scrub.urban",-14610.970404391,6,29233.9401558974,29234.5913186881,0.000155885694456795,0.612990209217893,-14610.9700779487,8.29724563769923,8.91855768210007,0.711916501899395,1.00000000000045,114.535276077659,790.157265825821,2500,304.360495640441,"teryde",NA,NA
"303","opend.fixed.beach.agric",-14611.395590475,6,29234.8245848868,29235.4757476775,4.61598489842638e-05,0.612863945091501,-14611.4122924434,9.18167462709971,9.80298667150055,1.15413099659963,1,1.10988436302705,3.26196461556719,2500,1323.1819841945,"teryde",NA,NA
"304","opend.fixed.beach.water",-14611.4215983914,6,29234.8431967829,29235.4943595736,4.120036146945e-05,0.613122339088056,-14611.4215983915,9.20028652319888,9.82159856759972,1.16343694470015,3.37858571203333,36.2035274446148,9.10196962657847,1,2500,"teryde",NA,NA
"305","opend.fixed.beach.urban",-14611.2848914947,6,29234.5697829894,29235.2209457801,4.98473650274208e-05,0.613066290230221,-14611.2848914947,8.92687272970215,9.54818477409935,1.02673004790086,2.50055859141594,2203.24775542257,2499.48772380164,1,2500,"teryde",NA,NA
"306","opend.fixed.agric.water",-14611.4973490617,6,29235.0124226835,29235.6635854742,3.504334022447e-05,0.612893915374815,-14611.5062113417,9.36951242380019,9.99082446820103,1.24804989490076,1,1.22762809975666,12.2292813940858,2263.18100623542,2500,"teryde",NA,NA
"307","opend.fixed.agric.urban",-14610.9786281771,6,29233.95517562,29234.6063384107,7.83975144680746e-05,0.613071819428898,-14610.97758781,8.31226536030226,8.93357740469946,0.71942636320091,1,2136.07642084408,2429.1656282485,822.6937125282,2500,"teryde",NA,NA
"308","opend.fixed.water.urban",-14611.2067459528,6,29234.4127280188,29235.0638908095,5.72816853718356e-05,0.613078401350646,-14611.2063640094,8.76981775910099,9.39112980349819,0.948202562600272,1,1868.58147405447,2500,912.871021718508,2137.79476874021,"teryde",NA,NA
"309","opend.scrub.beach.agric",-14611.3056682036,6,29234.6113364072,29235.2624991979,8.61470289976497e-05,0.61289151245234,-14611.3056682036,8.9684261475013,9.5897381918985,1.04750675680043,1.54035669336645,1,42.3404785729836,2500,1477.50374346356,"teryde",NA,NA
"310","opend.scrub.beach.water",-14611.277455573,6,29234.554911146,29235.2060739367,8.76688801545716e-05,0.612896019820325,-14611.277455573,8.91200088629921,9.53331293070005,1.01929412619938,1.7574133469243,1,30.5404889098722,2500,1357.29765998197,"teryde",NA,NA
"311","opend.scrub.beach.urban",-14611.4291534111,6,29234.8583068223,29235.509469613,4.15108206744541e-05,0.612842728702423,-14611.4291534112,9.21539656260211,9.83670860699931,1.17099196439995,1.74953472830975,1.86846097958187,1,2500,4.11149096047802,"teryde",NA,NA
"312","opend.scrub.agric.water",-14611.2822875883,6,29234.5645751765,29235.2157379672,8.99072608661813e-05,0.612903280063836,-14611.2822875883,8.92166491680109,9.54297696119829,1.02412614149944,1.96631738061751,1,33.7861741661418,2500,2015.19870136179,"teryde",NA,NA
"313","opend.scrub.agric.urban",-14611.1707956119,6,29234.3392945887,29234.9904573794,0.000164415288207769,0.613088297531621,-14611.1696472944,8.69638432899956,9.31769637340039,0.911485847600488,1,70.0423419335621,2500,1697.62422932921,157.381236116189,"teryde",NA,NA
"314","opend.scrub.water.urban",-14611.6248614272,6,29235.2497228542,29235.9008856449,7.18240016674232e-05,0.613023329287249,-14611.6248614271,9.60681259450212,10.2281246388993,1.36669998030084,2.16306292263471,1,2500,1379.50953789227,182.905334374549,"teryde",NA,NA
"315","opend.beach.agric.water",-14611.3977634095,6,29234.7955268189,29235.4466896096,5.55558488402211e-05,0.612865475309906,-14611.3977634095,9.1526165592004,9.7739286035976,1.13960196270091,1.91408179137443,0.999999999999545,2500,944.1835019653,147.464607412773,"teryde",NA,NA
"316","opend.beach.agric.urban",-14611.3011040053,6,29234.6022080105,29235.2533708012,6.05755360123934e-05,0.612863681804396,-14611.3011040053,8.95929775080003,9.58060979520087,1.04294255850073,1.74599036710788,1.16022458153793,1417.6180761677,2500,1,"teryde",NA,NA
"317","opend.beach.water.urban",-14611.4063781446,6,29234.8127562893,29235.46391908,5.59695094118785e-05,0.612854093140731,-14611.4063781446,9.16984602959928,9.79115807400012,1.14821669780031,1.99128612568029,1,2500,1105.76929580892,7.26278639566453,"teryde",NA,NA
"318","opend.agric.water.urban",-14611.5504082388,6,29235.1009556952,29235.7521184859,2.62041137515242e-05,0.612983152617626,-14611.5504778476,9.45804543550184,10.079357479899,1.2923164008007,1,12.985883738575,2500,645.384608544016,3.60293810176199,"teryde",NA,NA
"319","fixed.scrub.beach.agric",-14611.4191307542,6,29234.8722923907,29235.5234551814,0.000109737907566925,0.613115928402518,-14611.4361461954,9.22938213100133,9.85069417539853,1.17798474859956,1,86.9189898457071,184.42091858681,2500,558.425265533515,"teryde",NA,NA
"320","fixed.scrub.beach.water",-14611.2860521219,6,29234.7259666398,29235.3771294305,0.00010342602207254,0.613072990234275,-14611.3629833199,9.08305638009915,9.70436842449999,1.10482187309935,1,32.3253467875797,58.3885407448038,1641.84935970472,2500,"teryde",NA,NA
"321","fixed.scrub.beach.urban",-14611.4115283012,6,29234.8230907878,29235.4742535785,9.6579366597281e-05,0.61299194319017,-14611.4115453939,9.1801805280993,9.80149257250014,1.15338394709943,1,1121.56215583146,2500,2.30174110531516,383.073780549356,"teryde",NA,NA
"322","fixed.scrub.agric.water",-14611.3226589005,6,29234.645317801,29235.2964805917,0.000111456876677117,0.612919569703741,-14611.3226589005,9.00240754130209,9.62371958569929,1.06449745370082,2.07926243759994,1,139.786939855577,2500,1903.82969357313,"teryde",NA,NA
"323","fixed.scrub.agric.urban",-14611.25232369,6,29234.5335071762,29235.1846699669,0.000174397121277813,0.613081027724997,-14611.2667535881,8.89059691649891,9.51190896089975,1.00859214129923,1,17.5623533533035,2500,1419.92713071039,160.249939649148,"teryde",NA,NA
"324","fixed.scrub.water.urban",-14611.301103962,6,29234.6022364557,29235.2533992464,0.000143279904120188,0.613015653264346,-14611.3011182278,8.95932619599989,9.58063824040073,1.04295678100061,1,155.051593780081,2500,1409.82200506342,143.801611259285,"teryde",NA,NA
"325","fixed.beach.agric.water",-14611.3843645989,6,29234.8191250463,29235.470287837,4.75700530884786e-05,0.612859650607036,-14611.4095625231,9.1762147865993,9.79752683100014,1.15140107630032,1,3.12222203552255,1645.57590754179,1908.77055317987,2500,"teryde",NA,NA
"326","fixed.beach.agric.urban",-14611.4921918081,6,29235.123807519,29235.7749703097,3.18243088290402e-05,0.612869594106618,-14611.5619037595,9.48089725930186,10.1022093036991,1.30374231270071,1,5.76959841745747,2277.0189585899,2500,7.58190163679501,"teryde",NA,NA
"327","fixed.beach.water.urban",-14611.4372713458,6,29234.8745426913,29235.525705482,4.13148482561803e-05,0.612908032567223,-14611.4372713456,9.23163243160161,9.85294447599881,1.17910989879965,1.62235338118899,3.70774581306023,1383.33328076491,2500,1,"teryde",NA,NA
"328","fixed.agric.water.urban",-14611.3474731136,6,29234.6949462272,29235.3461090179,5.10002992884452e-05,0.612869291062044,-14611.3474731136,9.05203596749925,9.67334801190009,1.0893116667994,1.48693104225913,1.52363849780522,2500,662.266797141943,1,"teryde",NA,NA
"329","scrub.beach.agric.water",-14611.2909513158,6,29234.6205297644,29235.2716925551,7.63068062024134e-05,0.612861262029933,-14611.3102648822,8.97761950470158,9.59893154909878,1.05210343540057,1,33.9705370580186,2482.5769904159,975.846038333707,2500,"teryde",NA,NA
"330","scrub.beach.agric.urban",-14611.309158377,6,29234.6164069552,29235.2675697459,0.00017046807460777,0.613105845457957,-14611.3082034776,8.97349669550022,9.59480873990105,1.05004203079989,1,1842.31773857573,3.27937062015417,2500,121.205646245695,"teryde",NA,NA
"331","scrub.beach.water.urban",-14611.6096545673,6,29235.2193091345,29235.8704719252,7.28475107345481e-05,0.61300893270087,-14611.6096545673,9.57639887480036,10.1977109191976,1.35149312050089,2.76678806219206,1981.51314810066,1,2500,145.968086363482,"teryde",NA,NA
"332","scrub.agric.water.urban",-14611.3039689108,6,29234.6079213413,29235.259084132,0.000173387684362505,0.613110714444347,-14611.3039606706,8.9650110816001,9.58632312600093,1.04579922380071,1,2500,1200.73847495252,854.40172246375,163.236090218415,"teryde",NA,NA
"333","beach.agric.water.urban",-14611.3432085375,6,29234.6864170751,29235.3375798658,5.10380959966358e-05,0.612905960228418,-14611.3432085375,9.04350681540018,9.66481885980102,1.08504709070075,1.75466521008275,2500,2026.88183913196,1576.12865717197,1,"teryde",NA,NA
"334","opend.fixed.scrub.beach.agric",-14611.4680420354,7,29236.9383261847,29237.8133261847,0.000110016451239714,0.613165849485077,-14611.4691630923,11.2954159250003,12.140565178699,1.2110016455008,1,2.04975056841158,1518.36368066132,2500,1457.91459844076,"teryde",2034.7443412532,NA
"335","opend.fixed.scrub.beach.water",-14611.2397002785,7,29236.6977434194,29237.5727434194,9.15687865468303e-05,0.613091087845427,-14611.3488717097,11.054833159702,11.8999824134007,1.09071026290076,1,1.99753517297813,27.4669226437186,51.6130967676299,807.165194498652,"teryde",2500,NA
"336","opend.fixed.scrub.beach.urban",-14610.9745148147,7,29235.9472192007,29236.8222192007,0.000154033725139038,0.612990077706229,-14610.9736096003,10.3043089410021,11.1494581947009,0.715448153499892,1.0086181849706,121.142740656796,839.500112894886,2500,1,"teryde",318.527960098056,NA
"337","opend.fixed.scrub.agric.water",-14611.2139008994,7,29236.6421281364,29237.5171281364,0.00012675933322024,0.613107661119074,-14611.3210640682,10.9992178766988,11.8443671303976,1.06290262139919,1,2.03798372097344,37.7381676209698,135.144573291776,1623.81167439026,"teryde",2500,NA
"338","opend.fixed.scrub.agric.urban",-14610.3965420058,7,29234.7917945101,29235.6667945101,0.000192173304672745,0.612960013168707,-14610.3958972551,9.14888425040044,9.99403350409921,0.137735808300931,1,744.004993388227,1238.57830768107,1846.44765854792,2500,"teryde",1241.37189859256,NA
"339","opend.fixed.scrub.water.urban",-14610.9001132717,7,29235.8002261116,29236.6752261116,0.000148353723497317,0.61302563671614,-14610.9001130558,10.1573158519022,11.002465105601,0.641951609000898,1,214.311997117898,1021.4587731827,2500,526.33984306353,"teryde",289.392442689818,NA
"340","opend.fixed.beach.agric.water",-14611.5277095898,7,29237.0763333093,29237.9513333093,3.36928291282499e-05,0.612901757552406,-14611.5381666546,11.4334230495988,12.2785723032976,1.28000520780006,1.08137925147139,1,25.5137477630396,1915.73368016357,1628.28309938445,"teryde",2500,NA
"341","opend.fixed.beach.agric.urban",-14610.9774775962,7,29235.9549551924,29236.8299551924,7.84246897926942e-05,0.613072681024059,-14610.9774775962,10.3120449326998,11.1571941863986,0.719316149399674,1.65741231474431,2143.85121088261,2428.31796015776,1,822.14945535383,"teryde",2500,NA
"342","opend.fixed.beach.water.urban",-14611.2107015276,7,29236.4214030552,29237.2964030552,5.71989797744908e-05,0.613083140280822,-14611.2107015276,10.7784927954999,11.6236420491987,0.952540080799736,2.02307922308637,2092.49687895098,2500,1,1656.39732994369,"teryde",2284.99342407808,NA
"343","opend.fixed.agric.water.urban",-14610.9790608307,7,29235.9558976201,29236.8308976201,7.83115837512896e-05,0.613070277881438,-14610.97794881,10.3129873604012,11.1581366140999,0.71978736319943,1,2116.56543110522,2445.55641866367,229.24828126285,804.039003044925,"teryde",2500,NA
"344","opend.scrub.beach.agric.water",-14611.2881567885,7,29236.5733660508,29237.4483660508,7.31406095397142e-05,0.612854923098904,-14611.2866830254,10.9304557911018,11.7756050448006,1.0285215786007,1.09050684974864,1,17.8986285973651,1053.90371364461,2088.34369408934,"teryde",2500,NA
"345","opend.scrub.beach.agric.urban",-14611.4221962065,7,29236.8403127371,29237.7153127371,7.84138797796648e-05,0.613052437137549,-14611.4201563686,11.197402477399,12.0425517310978,1.16199492180021,1,138.923395946675,2500,15.2575736477515,1750.20497615275,"teryde",173.133613841773,NA
"346","opend.scrub.beach.water.urban",-99999,7,29236.7244360264,29237.5994360264,5.31979424224785e-05,0.612967451401763,-14611.3622180132,11.0815257667018,11.9266750204006,1.10405656640069,1,2500,1015.7911891339,1251.56035020311,1737.40084979972,"teryde",1359.16233626407,NA
"347","opend.scrub.agric.water.urban",-14611.1711022661,7,29236.3396574988,29237.2146574988,0.00016195889830126,0.613090382838297,-14611.1698287494,10.6967472391007,11.5418964927994,0.911667302600108,1.00000000000045,74.9438724330862,2500,1714.07683805806,4.39132832397127,"teryde",155.854113505238,NA
"348","opend.beach.agric.water.urban",-14611.4575526605,7,29236.9151053211,29237.7901053211,3.70116178645329e-05,0.613025254634064,-14611.4575526605,11.2721950613995,12.1173443150983,1.19939121370044,1.44763508348842,11.4971389675384,2500,1998.1359707013,1199.60072866433,"teryde",1,NA
"349","fixed.scrub.beach.agric.water",-14611.2213791223,7,29236.5131946272,29237.3881946272,0.000127431461902498,0.61306024008831,-14611.2565973136,10.8702843675019,11.7154336212006,0.998435866800719,1,23.1642697112975,61.7225846022711,1048.85109274306,1244.68582693286,"teryde",2500,NA
"350","fixed.scrub.beach.agric.urban",-14611.2427600672,7,29236.4855201344,29237.3605201344,0.000172958609662925,0.613047892781148,-14611.2427600672,10.8426098747004,11.6877591283992,0.984598620399993,2.29528288720303,32.8890760113213,2500,1,740.836600266414,"teryde",155.217926060474,NA
"351","fixed.scrub.beach.water.urban",-14611.2846495798,7,29236.5692991596,29237.4442991596,0.000145198419269505,0.613011975541472,-14611.2846495798,10.9263888999012,11.7715381536,1.02648813300038,2.09818187602605,160.432413227691,2500,1,1349.0103965175,"teryde",150.640739630749,NA
"352","fixed.scrub.agric.water.urban",-14611.2534906173,7,29236.5096733887,29237.3846733887,0.000178067422281546,0.613082539740058,-14611.2548366943,10.8667631290009,11.7119123826997,0.996675247499297,1,17.9066518214836,2500,1772.78589262219,1095.12961032377,"teryde",156.78747060279,NA
"353","fixed.beach.agric.water.urban",-14611.381768623,7,29236.7977688835,29237.6727688835,4.91028847828971e-05,0.612849756337965,-14611.3988844418,11.1548586238023,12.000007877501,1.14072299500003,1,1.9983303451404,2350.78653381358,1345.69450990606,2500,"teryde",1.26627061792578,NA
"354","scrub.beach.agric.water.urban",-14611.3100151695,7,29236.6197635611,29237.4947635611,0.000170598499675076,0.61310894427039,-14611.3098817806,10.9768533013994,11.8220025550982,1.0517203338004,1,2500,4.21681787408261,1583.99745945676,1773.04730673598,"teryde",166.893110424771,NA
"355","opend.fixed.scrub.beach.agric.water",-14611.4636202523,8,29238.9470195137,29240.0808777814,0.000106342337550824,0.613149066924146,-14611.4735097568,13.3041092540007,14.4081167754011,1.21534830999917,1,3.01214864278336,1274.84880658363,2042.69707741838,1433.68301160294,"teryde",2500,1688.55280930433
"356","opend.fixed.scrub.beach.agric.urban",-14610.3960839536,8,29236.7921679071,29237.9260261749,0.000192304935195452,0.612959627140511,-14610.3960839536,11.1492576474011,12.2532651688998,0.137922506799441,1.87481929156684,780.323706718664,1307.15364881643,1922.70267900043,1,"teryde",2500,1318.01708460906
"357","opend.fixed.scrub.beach.water.urban",-14610.8979749261,8,29237.7959498522,29238.9298081199,0.000148461457688652,0.613026359064215,-14610.8979749261,12.1530395925001,13.2570471139006,0.639813479299846,1.97851706657229,216.40614408113,1019.8829499601,2500,1,"teryde",857.590789472455,289.173423841816
"358","opend.fixed.scrub.agric.water.urban",-14610.2587274329,8,29236.5163228935,29237.6501811612,0.000190930546297819,0.613015424273622,-14610.2581614468,10.8734126338022,11.9774201551991,0,1,1903.63275580588,2204.42702664537,2228.5278001792,2500,"teryde",2279.36412380035,1749.15657835725
"359","opend.fixed.beach.agric.water.urban",-14610.9789856986,8,29237.9579713973,29239.091829665,7.82966528904312e-05,0.613072792906901,-14610.9789856986,12.3150611376004,13.4190686590009,0.720824251800877,1.76873199083502,2152.77511537025,2407.62333412192,1,333.553707453103,"teryde",343.483950138853,2500
"360","opend.scrub.beach.agric.water.urban",-14611.4529545509,8,29238.9077609375,29240.0416192052,8.65715953660202e-05,0.613034118078226,-14611.4538804688,13.2648506778023,14.3688581991992,1.19571902200005,1,48.1269054024538,1498.36431331871,7.90808028524225,2500,"teryde",904.709725519775,96.6627283205858
"361","fixed.scrub.beach.agric.water.urban",-14611.2533516207,8,29238.5067032412,29239.640561509,0.000180265670733458,0.613071535764925,-14611.2533516206,12.8637929815013,13.967800503,0.995190173800438,1.68838223793409,19.7630775586867,2500,1,2099.56667289788,"teryde",1050.65783099912,140.566079109249
"362","opend.fixed.scrub.beach.agric.water.urban",-14611.2412975901,8,29238.4825951802,29239.6164534479,0.000179250764346037,0.613076602135582,-14611.2412975901,12.8396849205019,13.9436924418987,0.983136143300726,1.75678280049578,19.0692618440971,2500,1,604.615551896676,"teryde",1612.51086124189,160.839431005865
